PurchaseOrderID,PurchaseOrderDetailID,DueDate,OrderQty,ProductID,UnitPrice,LineTotal,ReceivedQty,RejectedQty,StockedQty,ModifiedDate
2133,4744,"03/13/24 00:00:00",60,506,9.1980,551.8800,60.00,0.00,60.00,"03/06/24 00:00:00"
2134,4745,"03/13/24 00:00:00",550,351,5.7750,3176.2500,550.00,0.00,550.00,"03/06/24 00:00:00"
2134,4746,"03/13/24 00:00:00",550,352,1.1550,635.2500,550.00,0.00,550.00,"03/06/24 00:00:00"
2135,4747,"03/13/24 00:00:00",550,507,23.3940,12866.7000,550.00,0.00,550.00,"03/06/24 00:00:00"
2135,4748,"03/13/24 00:00:00",550,508,27.6465,15205.5750,523.00,0.00,523.00,"03/06/24 00:00:00"
2136,4749,"03/13/24 00:00:00",550,355,1.3650,750.7500,468.00,0.00,468.00,"03/06/24 00:00:00"
2136,4750,"03/13/24 00:00:00",550,940,62.9895,34644.2250,550.00,0.00,550.00,"03/06/24 00:00:00"
2136,4751,"03/13/24 00:00:00",550,535,3.4860,1917.3000,550.00,0.00,550.00,"03/06/24 00:00:00"
2137,4752,"03/14/24 00:00:00",550,351,6.1950,3407.2500,550.00,0.00,550.00,"03/07/24 00:00:00"
2137,4753,"03/14/24 00:00:00",550,352,1.4700,808.5000,550.00,0.00,550.00,"03/07/24 00:00:00"
2137,4754,"03/14/24 00:00:00",550,679,6.1950,3407.2500,550.00,0.00,550.00,"03/07/24 00:00:00"
2138,4755,"03/14/24 00:00:00",550,507,22.1655,12191.0250,550.00,0.00,550.00,"03/07/24 00:00:00"
2138,4756,"03/14/24 00:00:00",550,508,29.2845,16106.4750,550.00,0.00,550.00,"03/07/24 00:00:00"
2139,4757,"03/14/24 00:00:00",3,491,19.9815,59.9445,3.00,0.00,3.00,"03/07/24 00:00:00"
2140,4758,"03/14/24 00:00:00",3,341,41.1705,123.5115,3.00,0.00,3.00,"03/07/24 00:00:00"
2140,4759,"03/14/24 00:00:00",3,342,39.0705,117.2115,3.00,0.00,3.00,"03/07/24 00:00:00"
2140,4760,"03/14/24 00:00:00",3,343,43.3440,130.0320,3.00,0.00,3.00,"03/07/24 00:00:00"
2141,4761,"03/14/24 00:00:00",550,935,31.4895,17319.2250,550.00,0.00,550.00,"03/07/24 00:00:00"
2141,4762,"03/14/24 00:00:00",550,936,48.2895,26559.2250,550.00,0.00,550.00,"03/07/24 00:00:00"
2142,4763,"03/14/24 00:00:00",3,380,43.2180,129.6540,3.00,0.00,3.00,"03/07/24 00:00:00"
2142,4764,"03/14/24 00:00:00",3,381,47.4915,142.4745,3.00,0.00,3.00,"03/07/24 00:00:00"
2143,4765,"03/14/24 00:00:00",550,478,11.0880,6098.4000,550.00,0.00,550.00,"03/07/24 00:00:00"
2143,4766,"03/14/24 00:00:00",550,479,15.8865,8737.5750,550.00,0.00,550.00,"03/07/24 00:00:00"
2143,4767,"03/14/24 00:00:00",550,480,11.6655,6416.0250,550.00,0.00,550.00,"03/07/24 00:00:00"
2144,4768,"03/14/24 00:00:00",3,402,47.4705,142.4115,3.00,0.00,3.00,"03/07/24 00:00:00"
2145,4769,"03/14/24 00:00:00",550,510,23.0790,12693.4500,550.00,0.00,550.00,"03/07/24 00:00:00"
2145,4770,"03/14/24 00:00:00",550,511,29.2740,16100.7000,523.00,0.00,523.00,"03/07/24 00:00:00"
2145,4771,"03/14/24 00:00:00",550,512,34.9755,19236.5250,550.00,0.00,550.00,"03/07/24 00:00:00"
2146,4772,"03/14/24 00:00:00",3,409,41.1705,123.5115,3.00,0.00,3.00,"03/07/24 00:00:00"
2146,4773,"03/14/24 00:00:00",550,914,21.0945,11601.9750,550.00,0.00,550.00,"03/07/24 00:00:00"
2146,4774,"03/14/24 00:00:00",550,915,30.4395,16741.7250,550.00,0.00,550.00,"03/07/24 00:00:00"
2146,4775,"03/14/24 00:00:00",550,916,40.9395,22516.7250,550.00,0.00,550.00,"03/07/24 00:00:00"
2147,4776,"03/14/24 00:00:00",550,525,2.3205,1276.2750,550.00,0.00,550.00,"03/07/24 00:00:00"
2148,4777,"03/14/24 00:00:00",550,526,3.6435,2003.9250,550.00,0.00,550.00,"03/07/24 00:00:00"
2149,4778,"03/14/24 00:00:00",550,908,21.0945,11601.9750,550.00,0.00,550.00,"03/07/24 00:00:00"
2149,4779,"03/14/24 00:00:00",550,909,30.4395,16741.7250,550.00,0.00,550.00,"03/07/24 00:00:00"
2149,4780,"03/14/24 00:00:00",550,913,40.9395,22516.7250,550.00,0.00,550.00,"03/07/24 00:00:00"
2150,4781,"03/14/24 00:00:00",60,356,3.6015,216.0900,60.00,0.00,60.00,"03/07/24 00:00:00"
2150,4782,"03/14/24 00:00:00",60,357,3.9795,238.7700,60.00,6.00,54.00,"03/07/24 00:00:00"
2151,4783,"03/14/24 00:00:00",550,935,31.4895,17319.2250,550.00,0.00,550.00,"03/07/24 00:00:00"
2151,4784,"03/14/24 00:00:00",550,936,48.2895,26559.2250,550.00,0.00,550.00,"03/07/24 00:00:00"
2152,4785,"03/14/24 00:00:00",550,524,12.9675,7132.1250,550.00,82.00,468.00,"03/07/24 00:00:00"
2153,4786,"03/15/24 00:00:00",550,911,21.0945,11601.9750,550.00,0.00,550.00,"03/08/24 00:00:00"
2153,4787,"03/15/24 00:00:00",550,912,30.4395,16741.7250,550.00,0.00,550.00,"03/08/24 00:00:00"
2154,4788,"03/15/24 00:00:00",550,910,40.9395,22516.7250,550.00,0.00,550.00,"03/08/24 00:00:00"
2155,4789,"03/15/24 00:00:00",550,937,62.9895,34644.2250,550.00,0.00,550.00,"03/08/24 00:00:00"
2156,4790,"03/15/24 00:00:00",3,463,47.5230,142.5690,3.00,0.00,3.00,"03/08/24 00:00:00"
2156,4791,"03/15/24 00:00:00",3,464,45.4230,136.2690,3.00,0.00,3.00,"03/08/24 00:00:00"
2156,4792,"03/15/24 00:00:00",3,465,49.6965,149.0895,3.00,0.00,3.00,"03/08/24 00:00:00"
2156,4793,"03/15/24 00:00:00",3,466,45.4230,136.2690,3.00,0.00,3.00,"03/08/24 00:00:00"
2157,4794,"03/15/24 00:00:00",3,462,47.6805,143.0415,3.00,0.00,3.00,"03/08/24 00:00:00"
2158,4795,"03/15/24 00:00:00",550,510,23.4045,12872.4750,550.00,0.00,550.00,"03/08/24 00:00:00"
2158,4796,"03/15/24 00:00:00",550,511,27.8670,15326.8500,550.00,0.00,550.00,"03/08/24 00:00:00"
2159,4797,"03/15/24 00:00:00",550,527,6.7515,3713.3250,550.00,0.00,550.00,"03/08/24 00:00:00"
2160,4798,"03/15/24 00:00:00",550,938,31.4895,17319.2250,550.00,0.00,550.00,"03/08/24 00:00:00"
2160,4799,"03/15/24 00:00:00",550,939,48.2895,26559.2250,550.00,55.00,495.00,"03/08/24 00:00:00"
2160,4800,"03/15/24 00:00:00",550,509,36.2775,19952.6250,550.00,0.00,550.00,"03/08/24 00:00:00"
2161,4801,"03/15/24 00:00:00",60,494,50.7465,3044.7900,60.00,0.00,60.00,"03/08/24 00:00:00"
2161,4802,"03/15/24 00:00:00",60,495,62.9265,3775.5900,60.00,0.00,60.00,"03/08/24 00:00:00"
2161,4803,"03/15/24 00:00:00",60,496,49.6545,2979.2700,60.00,3.00,57.00,"03/08/24 00:00:00"
2162,4804,"03/15/24 00:00:00",550,523,10.3845,5711.4750,550.00,82.00,468.00,"03/08/24 00:00:00"
2163,4805,"03/15/24 00:00:00",3,424,49.8540,149.5620,3.00,0.00,3.00,"03/08/24 00:00:00"
2163,4806,"03/15/24 00:00:00",3,425,45.5805,136.7415,3.00,0.00,3.00,"03/08/24 00:00:00"
2163,4807,"03/15/24 00:00:00",3,426,43.4805,130.4415,3.00,0.00,3.00,"03/08/24 00:00:00"
2164,4808,"03/15/24 00:00:00",3,490,12.7155,38.1465,3.00,0.00,3.00,"03/08/24 00:00:00"
2164,4809,"03/15/24 00:00:00",3,491,19.9395,59.8185,3.00,0.00,3.00,"03/08/24 00:00:00"
2165,4810,"03/15/24 00:00:00",3,528,38.1570,114.4710,3.00,0.00,3.00,"03/08/24 00:00:00"
2166,4811,"03/15/24 00:00:00",3,505,44.2155,132.6465,3.00,0.00,3.00,"03/08/24 00:00:00"
2167,4812,"03/15/24 00:00:00",550,938,31.4895,17319.2250,550.00,0.00,550.00,"03/08/24 00:00:00"
2167,4813,"03/15/24 00:00:00",550,939,48.2895,26559.2250,550.00,0.00,550.00,"03/08/24 00:00:00"
2168,4814,"03/15/24 00:00:00",60,358,6.9825,418.9500,60.00,0.00,60.00,"03/08/24 00:00:00"
2169,4815,"03/17/24 00:00:00",3,445,41.3805,124.1415,3.00,0.00,3.00,"03/10/24 00:00:00"
2169,4816,"03/17/24 00:00:00",3,446,45.6540,136.9620,3.00,0.00,3.00,"03/10/24 00:00:00"
2169,4817,"03/17/24 00:00:00",3,447,41.3805,124.1415,3.00,0.00,3.00,"03/10/24 00:00:00"
2169,4818,"03/17/24 00:00:00",3,448,39.2805,117.8415,3.00,0.00,3.00,"03/10/24 00:00:00"
2169,4819,"03/17/24 00:00:00",3,449,43.5540,130.6620,3.00,0.00,3.00,"03/10/24 00:00:00"
2170,4820,"03/17/24 00:00:00",60,356,3.3810,202.8600,60.00,0.00,60.00,"03/10/24 00:00:00"
2170,4821,"03/17/24 00:00:00",60,357,4.3155,258.9300,60.00,6.00,54.00,"03/10/24 00:00:00"
2171,4822,"03/17/24 00:00:00",3,382,36.9705,110.9115,3.00,0.00,3.00,"03/10/24 00:00:00"
2171,4823,"03/17/24 00:00:00",3,383,41.2440,123.7320,3.00,0.00,3.00,"03/10/24 00:00:00"
2171,4824,"03/17/24 00:00:00",3,384,36.9705,110.9115,3.00,0.00,3.00,"03/10/24 00:00:00"
2171,4825,"03/17/24 00:00:00",3,385,43.2180,129.6540,3.00,0.00,3.00,"03/10/24 00:00:00"
2172,4826,"03/17/24 00:00:00",3,490,12.3585,37.0755,3.00,0.00,3.00,"03/10/24 00:00:00"
2173,4827,"03/17/24 00:00:00",550,513,39.1965,21558.0750,550.00,0.00,550.00,"03/10/24 00:00:00"
2174,4828,"03/17/24 00:00:00",3,403,45.4440,136.3320,3.00,0.00,3.00,"03/10/24 00:00:00"
2174,4829,"03/17/24 00:00:00",3,404,41.1705,123.5115,3.00,0.00,3.00,"03/10/24 00:00:00"
2175,4830,"03/17/24 00:00:00",550,931,34.8705,19178.7750,550.00,0.00,550.00,"03/10/24 00:00:00"
2175,4831,"03/17/24 00:00:00",550,932,39.7635,21869.9250,523.00,0.00,523.00,"03/10/24 00:00:00"
2175,4832,"03/17/24 00:00:00",550,933,43.9845,24191.4750,550.00,0.00,550.00,"03/10/24 00:00:00"
2175,4833,"03/17/24 00:00:00",550,934,38.1465,20980.5750,550.00,0.00,550.00,"03/10/24 00:00:00"
2176,4834,"03/17/24 00:00:00",3,433,43.5540,130.6620,3.00,0.00,3.00,"03/10/24 00:00:00"
2176,4835,"03/17/24 00:00:00",3,434,39.2805,117.8415,3.00,0.00,3.00,"03/10/24 00:00:00"
2176,4836,"03/17/24 00:00:00",3,435,37.1805,111.5415,3.00,0.00,3.00,"03/10/24 00:00:00"
2176,4837,"03/17/24 00:00:00",3,436,41.4540,124.3620,3.00,0.00,3.00,"03/10/24 00:00:00"
2177,4838,"03/17/24 00:00:00",3,341,47.5755,142.7265,3.00,0.00,3.00,"03/10/24 00:00:00"
2177,4839,"03/17/24 00:00:00",3,342,45.4755,136.4265,3.00,0.00,3.00,"03/10/24 00:00:00"
2177,4840,"03/17/24 00:00:00",3,343,49.7490,149.2470,3.00,0.00,3.00,"03/10/24 00:00:00"
2177,4841,"03/17/24 00:00:00",3,344,45.4755,136.4265,3.00,0.00,3.00,"03/10/24 00:00:00"
2177,4842,"03/17/24 00:00:00",3,345,43.3755,130.1265,3.00,0.00,3.00,"03/10/24 00:00:00"
2177,4843,"03/17/24 00:00:00",3,346,47.6490,142.9470,3.00,0.00,3.00,"03/10/24 00:00:00"
2178,4844,"03/17/24 00:00:00",550,931,34.3455,18890.0250,550.00,0.00,550.00,"03/10/24 00:00:00"
2178,4845,"03/17/24 00:00:00",550,932,39.2385,21581.1750,550.00,0.00,550.00,"03/10/24 00:00:00"
2179,4846,"03/17/24 00:00:00",3,344,45.3705,136.1115,3.00,0.00,3.00,"03/10/24 00:00:00"
2179,4847,"03/17/24 00:00:00",3,345,43.2705,129.8115,3.00,0.00,3.00,"03/10/24 00:00:00"
2179,4848,"03/17/24 00:00:00",3,346,47.5440,142.6320,3.00,0.00,3.00,"03/10/24 00:00:00"
2179,4849,"03/17/24 00:00:00",3,347,43.2705,129.8115,3.00,0.00,3.00,"03/10/24 00:00:00"
2179,4850,"03/17/24 00:00:00",3,348,41.1705,123.5115,3.00,0.00,3.00,"03/10/24 00:00:00"
2180,4851,"03/17/24 00:00:00",550,928,32.7705,18023.7750,550.00,0.00,550.00,"03/10/24 00:00:00"
2180,4852,"03/17/24 00:00:00",550,929,37.0860,20397.3000,550.00,55.00,495.00,"03/10/24 00:00:00"
2180,4853,"03/17/24 00:00:00",550,930,43.0395,23671.7250,550.00,0.00,550.00,"03/10/24 00:00:00"
2181,4854,"03/17/24 00:00:00",550,332,10.8150,5948.2500,550.00,0.00,550.00,"03/10/24 00:00:00"
2182,4855,"03/17/24 00:00:00",550,948,82.8345,45558.9750,550.00,82.00,468.00,"03/10/24 00:00:00"
2182,4856,"03/17/24 00:00:00",550,907,82.8345,45558.9750,550.00,0.00,550.00,"03/10/24 00:00:00"
2183,4857,"03/17/24 00:00:00",1250,325,0.2100,262.5000,1250.00,0.00,1250.00,"03/10/24 00:00:00"
2183,4858,"03/17/24 00:00:00",1250,326,0.2100,262.5000,1250.00,0.00,1250.00,"03/10/24 00:00:00"
2184,4859,"03/17/24 00:00:00",3,320,49.6440,148.9320,3.00,0.00,3.00,"03/10/24 00:00:00"
2184,4860,"03/17/24 00:00:00",3,321,44.3205,132.9615,3.00,0.00,3.00,"03/10/24 00:00:00"
2185,4861,"03/18/24 00:00:00",550,930,42.5145,23382.9750,550.00,0.00,550.00,"03/11/24 00:00:00"
2185,4862,"03/18/24 00:00:00",550,921,5.5860,3072.3000,523.00,0.00,523.00,"03/11/24 00:00:00"
2186,4863,"03/18/24 00:00:00",60,952,15.7395,944.3700,51.00,0.00,51.00,"03/11/24 00:00:00"
2187,4864,"03/18/24 00:00:00",550,933,43.4595,23902.7250,550.00,0.00,550.00,"03/11/24 00:00:00"
2187,4865,"03/18/24 00:00:00",550,934,37.6215,20691.8250,550.00,0.00,550.00,"03/11/24 00:00:00"
2187,4866,"03/18/24 00:00:00",550,922,6.5310,3592.0500,550.00,0.00,550.00,"03/11/24 00:00:00"
2187,4867,"03/18/24 00:00:00",550,923,6.1845,3401.4750,550.00,0.00,550.00,"03/11/24 00:00:00"
2188,4868,"03/18/24 00:00:00",550,317,29.5785,16268.1750,550.00,0.00,550.00,"03/11/24 00:00:00"
2188,4869,"03/18/24 00:00:00",550,318,36.0990,19854.4500,550.00,0.00,550.00,"03/11/24 00:00:00"
2188,4870,"03/18/24 00:00:00",550,319,48.5835,26720.9250,550.00,0.00,550.00,"03/11/24 00:00:00"
2189,4871,"03/18/24 00:00:00",550,928,32.2455,17735.0250,550.00,0.00,550.00,"03/11/24 00:00:00"
2189,4872,"03/18/24 00:00:00",550,929,36.5610,20108.5500,550.00,0.00,550.00,"03/11/24 00:00:00"
2190,4873,"03/18/24 00:00:00",550,319,46.4205,25531.2750,550.00,0.00,550.00,"03/11/24 00:00:00"
2191,4874,"03/18/24 00:00:00",3,366,41.2230,123.6690,3.00,0.00,3.00,"03/11/24 00:00:00"
2191,4875,"03/18/24 00:00:00",3,367,45.4965,136.4895,3.00,0.00,3.00,"03/11/24 00:00:00"
2191,4876,"03/18/24 00:00:00",3,368,41.2230,123.6690,3.00,0.00,3.00,"03/11/24 00:00:00"
2191,4877,"03/18/24 00:00:00",3,369,39.1230,117.3690,3.00,0.00,3.00,"03/11/24 00:00:00"
2192,4878,"03/18/24 00:00:00",3,2,41.9160,125.7480,3.00,0.00,3.00,"03/11/24 00:00:00"
2193,4879,"03/18/24 00:00:00",3,1,50.2635,150.7905,3.00,0.00,3.00,"03/11/24 00:00:00"
2194,4880,"03/18/24 00:00:00",3,359,47.6805,143.0415,3.00,0.00,3.00,"03/11/24 00:00:00"
2194,4881,"03/18/24 00:00:00",3,360,45.5805,136.7415,3.00,0.00,3.00,"03/11/24 00:00:00"
2195,4882,"03/18/24 00:00:00",550,530,16.0860,8847.3000,550.00,0.00,550.00,"03/11/24 00:00:00"
2196,4883,"03/18/24 00:00:00",3,4,57.0255,171.0765,3.00,0.00,3.00,"03/11/24 00:00:00"
2197,4884,"03/18/24 00:00:00",550,512,37.0860,20397.3000,550.00,0.00,550.00,"03/11/24 00:00:00"
2198,4885,"03/18/24 00:00:00",550,513,26.5965,14628.0750,550.00,0.00,550.00,"03/11/24 00:00:00"
2199,4886,"03/18/24 00:00:00",550,317,27.0585,14882.1750,550.00,0.00,550.00,"03/11/24 00:00:00"
2199,4887,"03/18/24 00:00:00",550,318,33.5790,18468.4500,550.00,0.00,550.00,"03/11/24 00:00:00"
2199,4888,"03/18/24 00:00:00",550,319,46.0635,25334.9250,550.00,0.00,550.00,"03/11/24 00:00:00"
2200,4889,"03/18/24 00:00:00",3,414,43.3440,130.0320,3.00,0.00,3.00,"03/11/24 00:00:00"
2200,4890,"03/18/24 00:00:00",3,415,39.0705,117.2115,3.00,0.00,3.00,"03/11/24 00:00:00"
2200,4891,"03/18/24 00:00:00",3,416,36.9705,110.9115,3.00,0.00,3.00,"03/11/24 00:00:00"
2201,4892,"03/19/24 00:00:00",3,429,41.2230,123.6690,3.00,0.00,3.00,"03/12/24 00:00:00"
2201,4893,"03/19/24 00:00:00",3,430,45.4965,136.4895,3.00,0.00,3.00,"03/12/24 00:00:00"
2201,4894,"03/19/24 00:00:00",3,431,41.2230,123.6690,3.00,0.00,3.00,"03/12/24 00:00:00"
2201,4895,"03/19/24 00:00:00",3,432,39.1230,117.3690,3.00,0.00,3.00,"03/12/24 00:00:00"
2202,4896,"03/19/24 00:00:00",3,320,47.4705,142.4115,3.00,0.00,3.00,"03/12/24 00:00:00"
2202,4897,"03/19/24 00:00:00",3,321,42.7980,128.3940,3.00,0.00,3.00,"03/12/24 00:00:00"
2203,4898,"03/19/24 00:00:00",3,440,41.2230,123.6690,3.00,0.00,3.00,"03/12/24 00:00:00"
2203,4899,"03/19/24 00:00:00",3,441,39.1230,117.3690,3.00,0.00,3.00,"03/12/24 00:00:00"
2203,4900,"03/19/24 00:00:00",3,442,43.3965,130.1895,3.00,0.00,3.00,"03/12/24 00:00:00"
2204,4901,"03/19/24 00:00:00",550,941,62.9895,34644.2250,550.00,550.00,0.00,"03/12/24 00:00:00"
2205,4902,"03/19/24 00:00:00",3,320,45.3705,136.1115,3.00,0.00,3.00,"03/12/24 00:00:00"
2205,4903,"03/19/24 00:00:00",3,321,40.4880,121.4640,3.00,0.00,3.00,"03/12/24 00:00:00"
2205,4904,"03/19/24 00:00:00",60,322,26.3655,1581.9300,60.00,0.00,60.00,"03/12/24 00:00:00"
2206,4905,"03/19/24 00:00:00",3,504,48.7620,146.2860,3.00,0.00,3.00,"03/12/24 00:00:00"
2207,4906,"03/19/24 00:00:00",3,497,34.1880,102.5640,3.00,0.00,3.00,"03/12/24 00:00:00"
2208,4907,"03/19/24 00:00:00",3,323,50.2635,150.7905,3.00,0.00,3.00,"03/12/24 00:00:00"
2209,4908,"03/19/24 00:00:00",550,523,10.7310,5902.0500,550.00,0.00,550.00,"03/12/24 00:00:00"
2209,4909,"03/19/24 00:00:00",550,524,14.1225,7767.3750,550.00,0.00,550.00,"03/12/24 00:00:00"
2210,4910,"03/19/24 00:00:00",60,492,50.2635,3015.8100,60.00,0.00,60.00,"03/12/24 00:00:00"
2210,4911,"03/19/24 00:00:00",60,493,57.1515,3429.0900,60.00,6.00,54.00,"03/12/24 00:00:00"
2210,4912,"03/19/24 00:00:00",60,494,53.2035,3192.2100,60.00,0.00,60.00,"03/12/24 00:00:00"
2211,4913,"03/19/24 00:00:00",550,915,30.4395,16741.7250,550.00,0.00,550.00,"03/12/24 00:00:00"
2211,4914,"03/19/24 00:00:00",550,916,40.9395,22516.7250,550.00,0.00,550.00,"03/12/24 00:00:00"
2212,4915,"03/19/24 00:00:00",60,506,9.1980,551.8800,60.00,9.00,51.00,"03/12/24 00:00:00"
2213,4916,"03/19/24 00:00:00",550,679,5.7750,3176.2500,550.00,0.00,550.00,"03/12/24 00:00:00"
2214,4917,"03/19/24 00:00:00",550,507,23.3940,12866.7000,550.00,0.00,550.00,"03/12/24 00:00:00"
2214,4918,"03/19/24 00:00:00",550,508,27.6465,15205.5750,550.00,0.00,550.00,"03/12/24 00:00:00"
2215,4919,"03/19/24 00:00:00",550,355,1.3650,750.7500,550.00,0.00,550.00,"03/12/24 00:00:00"
2215,4920,"03/19/24 00:00:00",550,940,62.9895,34644.2250,523.00,0.00,523.00,"03/12/24 00:00:00"
2215,4921,"03/19/24 00:00:00",550,535,3.4860,1917.3000,550.00,0.00,550.00,"03/12/24 00:00:00"
2216,4922,"03/19/24 00:00:00",550,351,6.1950,3407.2500,468.00,0.00,468.00,"03/12/24 00:00:00"
2216,4923,"03/19/24 00:00:00",550,352,1.4700,808.5000,550.00,0.00,550.00,"03/12/24 00:00:00"
2216,4924,"03/19/24 00:00:00",550,679,6.1950,3407.2500,550.00,0.00,550.00,"03/12/24 00:00:00"
2217,4925,"03/20/24 00:00:00",550,507,22.1655,12191.0250,550.00,0.00,550.00,"03/13/24 00:00:00"
2217,4926,"03/20/24 00:00:00",550,508,29.2845,16106.4750,550.00,0.00,550.00,"03/13/24 00:00:00"
2218,4927,"03/20/24 00:00:00",3,491,19.9815,59.9445,3.00,0.00,3.00,"03/13/24 00:00:00"
2219,4928,"03/20/24 00:00:00",3,344,39.0705,117.2115,3.00,0.00,3.00,"03/13/24 00:00:00"
2219,4929,"03/20/24 00:00:00",3,345,36.9705,110.9115,3.00,0.00,3.00,"03/13/24 00:00:00"
2219,4930,"03/20/24 00:00:00",3,346,41.2440,123.7320,3.00,0.00,3.00,"03/13/24 00:00:00"
2219,4931,"03/20/24 00:00:00",3,347,36.9705,110.9115,3.00,0.00,3.00,"03/13/24 00:00:00"
2219,4932,"03/20/24 00:00:00",3,348,34.8705,104.6115,3.00,0.00,3.00,"03/13/24 00:00:00"
2220,4933,"03/20/24 00:00:00",550,935,31.4895,17319.2250,550.00,0.00,550.00,"03/13/24 00:00:00"
2220,4934,"03/20/24 00:00:00",550,936,48.2895,26559.2250,550.00,55.00,495.00,"03/13/24 00:00:00"
2221,4935,"03/20/24 00:00:00",3,382,43.2705,129.8115,3.00,0.00,3.00,"03/13/24 00:00:00"
2221,4936,"03/20/24 00:00:00",3,383,47.5440,142.6320,3.00,0.00,3.00,"03/13/24 00:00:00"
2221,4937,"03/20/24 00:00:00",3,384,43.2705,129.8115,3.00,0.00,3.00,"03/13/24 00:00:00"
2221,4938,"03/20/24 00:00:00",3,385,41.1705,123.5115,3.00,0.00,3.00,"03/13/24 00:00:00"
2222,4939,"03/20/24 00:00:00",550,481,11.0880,6098.4000,550.00,82.00,468.00,"03/13/24 00:00:00"
2222,4940,"03/20/24 00:00:00",550,482,8.7570,4816.3500,550.00,0.00,550.00,"03/13/24 00:00:00"
2223,4941,"03/20/24 00:00:00",3,402,47.4705,142.4115,3.00,0.00,3.00,"03/13/24 00:00:00"
2224,4942,"03/20/24 00:00:00",550,510,23.0790,12693.4500,550.00,0.00,550.00,"03/13/24 00:00:00"
2224,4943,"03/20/24 00:00:00",550,511,29.2740,16100.7000,550.00,0.00,550.00,"03/13/24 00:00:00"
2225,4944,"03/20/24 00:00:00",3,403,45.3705,136.1115,3.00,0.00,3.00,"03/13/24 00:00:00"
2225,4945,"03/20/24 00:00:00",3,404,49.6440,148.9320,3.00,0.00,3.00,"03/13/24 00:00:00"
2225,4946,"03/20/24 00:00:00",3,405,45.3705,136.1115,3.00,0.00,3.00,"03/13/24 00:00:00"
2225,4947,"03/20/24 00:00:00",3,406,43.2705,129.8115,3.00,0.00,3.00,"03/13/24 00:00:00"
2225,4948,"03/20/24 00:00:00",3,407,47.5440,142.6320,3.00,0.00,3.00,"03/13/24 00:00:00"
2225,4949,"03/20/24 00:00:00",3,408,43.2705,129.8115,3.00,0.00,3.00,"03/13/24 00:00:00"
2225,4950,"03/20/24 00:00:00",3,409,41.1705,123.5115,3.00,0.00,3.00,"03/13/24 00:00:00"
2225,4951,"03/20/24 00:00:00",550,914,21.0945,11601.9750,550.00,0.00,550.00,"03/13/24 00:00:00"
2225,4952,"03/20/24 00:00:00",550,915,30.4395,16741.7250,550.00,0.00,550.00,"03/13/24 00:00:00"
2225,4953,"03/20/24 00:00:00",550,916,40.9395,22516.7250,550.00,0.00,550.00,"03/13/24 00:00:00"
2226,4954,"03/20/24 00:00:00",550,525,2.3205,1276.2750,468.00,0.00,468.00,"03/13/24 00:00:00"
2227,4955,"03/20/24 00:00:00",550,526,3.6435,2003.9250,550.00,0.00,550.00,"03/13/24 00:00:00"
2228,4956,"03/20/24 00:00:00",550,908,21.0945,11601.9750,550.00,0.00,550.00,"03/13/24 00:00:00"
2228,4957,"03/20/24 00:00:00",550,909,30.4395,16741.7250,550.00,0.00,550.00,"03/13/24 00:00:00"
2228,4958,"03/20/24 00:00:00",550,913,40.9395,22516.7250,550.00,0.00,550.00,"03/13/24 00:00:00"
2229,4959,"03/20/24 00:00:00",60,356,3.6015,216.0900,60.00,0.00,60.00,"03/13/24 00:00:00"
2229,4960,"03/20/24 00:00:00",60,357,3.9795,238.7700,60.00,0.00,60.00,"03/13/24 00:00:00"
2230,4961,"03/20/24 00:00:00",550,935,31.4895,17319.2250,550.00,0.00,550.00,"03/13/24 00:00:00"
2230,4962,"03/20/24 00:00:00",550,936,48.2895,26559.2250,550.00,55.00,495.00,"03/13/24 00:00:00"
2231,4963,"03/20/24 00:00:00",550,524,12.9675,7132.1250,550.00,0.00,550.00,"03/13/24 00:00:00"
2232,4964,"03/20/24 00:00:00",550,911,21.0945,11601.9750,550.00,82.00,468.00,"03/13/24 00:00:00"
2232,4965,"03/20/24 00:00:00",550,912,30.4395,16741.7250,550.00,0.00,550.00,"03/13/24 00:00:00"
2233,4966,"03/21/24 00:00:00",550,910,40.9395,22516.7250,550.00,0.00,550.00,"03/14/24 00:00:00"
2234,4967,"03/21/24 00:00:00",550,937,62.9895,34644.2250,550.00,0.00,550.00,"03/14/24 00:00:00"
2235,4968,"03/21/24 00:00:00",3,467,43.3230,129.9690,3.00,0.00,3.00,"03/14/24 00:00:00"
2235,4969,"03/21/24 00:00:00",3,468,47.5965,142.7895,3.00,0.00,3.00,"03/14/24 00:00:00"
2235,4970,"03/21/24 00:00:00",3,469,43.3230,129.9690,3.00,0.00,3.00,"03/14/24 00:00:00"
2235,4971,"03/21/24 00:00:00",3,470,41.2230,123.6690,3.00,0.00,3.00,"03/14/24 00:00:00"
2235,4972,"03/21/24 00:00:00",3,471,45.4965,136.4895,3.00,0.00,3.00,"03/14/24 00:00:00"
2235,4973,"03/21/24 00:00:00",3,472,41.2230,123.6690,3.00,0.00,3.00,"03/14/24 00:00:00"
2235,4974,"03/21/24 00:00:00",3,473,39.1230,117.3690,3.00,0.00,3.00,"03/14/24 00:00:00"
2235,4975,"03/21/24 00:00:00",3,474,43.3965,130.1895,3.00,0.00,3.00,"03/14/24 00:00:00"
2235,4976,"03/21/24 00:00:00",3,475,39.1230,117.3690,3.00,0.00,3.00,"03/14/24 00:00:00"
